Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,Collection,SourceType,   RefCode,Note
    USA,     .,    .,     ., 1974, 1974, 29,     1,   ACY,       1,0.11386,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 30,     1,   ACY,       1,0.10133,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 31,     1,   ACY,       1,0.09462,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 32,     1,   ACY,       1,0.08209,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 33,     1,   ACY,       1,0.07263,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 34,     1,   ACY,       1,0.06188,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 35,     1,   ACY,       1,0.05329,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 36,     1,   ACY,       1,0.04551,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 37,     1,   ACY,       1,0.03978,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 38,     1,   ACY,       1,0.03504,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 39,     1,   ACY,       1,0.02845,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 40,     1,   ACY,       1,0.02382,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 41,     1,   ACY,       1,0.01851,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 42,     1,   ACY,       1,0.01739,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 43,     1,   ACY,       1,0.01369,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 44,     1,   ACY,       1,0.01070,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 45,     1,   ACY,       1,0.00902,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 46,     1,   ACY,       1,0.00714,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 47,     1,   ACY,       1,0.00609,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 48,     1,   ACY,       1,0.00486,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 49,     1,   ACY,       1,0.00379,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 50,     1,   ACY,       1,0.00343,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 51,     1,   ACY,       1,0.00227,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 52,     1,   ACY,       1,0.00216,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 53,     1,   ACY,       1,0.00167,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 54,     1,   ACY,       1,0.00141,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 55,     1,   ACY,       1,0.00100,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 56,     1,   ACY,       1,0.00091,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 57,     1,   ACY,       1,0.00074,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 58,     1,   ACY,       1,0.00067,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1974, 1974, 59,    99,   ACY,       1,0.00329,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 15,     1,   ACY,       1,0.00111,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 16,     1,   ACY,       1,0.00446,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 17,     1,   ACY,       1,0.01520,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 18,     1,   ACY,       1,0.03552,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 19,     1,   ACY,       1,0.05484,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 20,     1,   ACY,       1,0.07121,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 21,     1,   ACY,       1,0.08642,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 22,     1,   ACY,       1,0.09798,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 23,     1,   ACY,       1,0.11180,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 24,     1,   ACY,       1,0.11618,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 25,     1,   ACY,       1,0.12372,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 26,     1,   ACY,       1,0.12648,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 27,     1,   ACY,       1,0.12439,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 28,     1,   ACY,       1,0.13126,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 29,     1,   ACY,       1,0.10720,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 30,     1,   ACY,       1,0.10057,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 31,     1,   ACY,       1,0.08964,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 32,     1,   ACY,       1,0.08303,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 33,     1,   ACY,       1,0.07001,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 34,     1,   ACY,       1,0.06025,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 35,     1,   ACY,       1,0.05295,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 36,     1,   ACY,       1,0.04415,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 37,     1,   ACY,       1,0.03836,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 38,     1,   ACY,       1,0.03378,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 39,     1,   ACY,       1,0.02740,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 40,     1,   ACY,       1,0.02350,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 41,     1,   ACY,       1,0.01817,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 42,     1,   ACY,       1,0.01692,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 43,     1,   ACY,       1,0.01313,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 44,     1,   ACY,       1,0.01009,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 45,     1,   ACY,       1,0.00914,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 46,     1,   ACY,       1,0.00688,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 47,     1,   ACY,       1,0.00575,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 48,     1,   ACY,       1,0.00475,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 49,     1,   ACY,       1,0.00366,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 50,     1,   ACY,       1,0.00318,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 51,     1,   ACY,       1,0.00229,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 52,     1,   ACY,       1,0.00207,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 53,     1,   ACY,       1,0.00168,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 54,     1,   ACY,       1,0.00137,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 55,     1,   ACY,       1,0.00104,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 56,     1,   ACY,       1,0.00092,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 57,     1,   ACY,       1,0.00073,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 58,     1,   ACY,       1,0.00058,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1975, 1975, 59,    99,   ACY,       1,0.00333,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 15,     1,   ACY,       1,0.00111,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 16,     1,   ACY,       1,0.00421,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 17,     1,   ACY,       1,0.01383,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 18,     1,   ACY,       1,0.03272,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 19,     1,   ACY,       1,0.05107,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 20,     1,   ACY,       1,0.06663,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 21,     1,   ACY,       1,0.08284,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 22,     1,   ACY,       1,0.09394,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 23,     1,   ACY,       1,0.10750,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 24,     1,   ACY,       1,0.11229,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 25,     1,   ACY,       1,0.12056,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 26,     1,   ACY,       1,0.12342,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 27,     1,   ACY,       1,0.12243,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 28,     1,   ACY,       1,0.12197,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 29,     1,   ACY,       1,0.11872,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 30,     1,   ACY,       1,0.09789,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 31,     1,   ACY,       1,0.09110,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 32,     1,   ACY,       1,0.08044,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 33,     1,   ACY,       1,0.07341,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 34,     1,   ACY,       1,0.05972,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 35,     1,   ACY,       1,0.05186,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 36,     1,   ACY,       1,0.04488,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 37,     1,   ACY,       1,0.03769,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 38,     1,   ACY,       1,0.03451,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 39,     1,   ACY,       1,0.02657,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 40,     1,   ACY,       1,0.02263,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 41,     1,   ACY,       1,0.01822,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 42,     1,   ACY,       1,0.01599,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 43,     1,   ACY,       1,0.01316,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 44,     1,   ACY,       1,0.00993,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 45,     1,   ACY,       1,0.00872,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 46,     1,   ACY,       1,0.00704,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 47,     1,   ACY,       1,0.00559,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 48,     1,   ACY,       1,0.00482,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 49,     1,   ACY,       1,0.00368,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 50,     1,   ACY,       1,0.00312,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 51,     1,   ACY,       1,0.00217,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 52,     1,   ACY,       1,0.00223,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 53,     1,   ACY,       1,0.00171,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 54,     1,   ACY,       1,0.00128,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 55,     1,   ACY,       1,0.00106,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 56,     1,   ACY,       1,0.00088,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 57,     1,   ACY,       1,0.00069,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 58,     1,   ACY,       1,0.00065,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1976, 1976, 59,    99,   ACY,       1,0.00303,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 15,     1,   ACY,       1,0.00110,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 16,     1,   ACY,       1,0.00417,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 17,     1,   ACY,       1,0.01389,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 18,     1,   ACY,       1,0.03189,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 19,     1,   ACY,       1,0.04972,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 20,     1,   ACY,       1,0.06608,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 21,     1,   ACY,       1,0.08311,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 22,     1,   ACY,       1,0.09558,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 23,     1,   ACY,       1,0.10919,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 24,     1,   ACY,       1,0.11410,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 25,     1,   ACY,       1,0.12215,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 26,     1,   ACY,       1,0.12570,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 27,     1,   ACY,       1,0.12545,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 28,     1,   ACY,       1,0.12748,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 29,     1,   ACY,       1,0.11370,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 30,     1,   ACY,       1,0.11249,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 31,     1,   ACY,       1,0.09218,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 32,     1,   ACY,       1,0.08469,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 33,     1,   ACY,       1,0.07351,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 34,     1,   ACY,       1,0.06362,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 35,     1,   ACY,       1,0.05341,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 36,     1,   ACY,       1,0.04631,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 37,     1,   ACY,       1,0.03872,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 38,     1,   ACY,       1,0.03412,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 39,     1,   ACY,       1,0.02733,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 40,     1,   ACY,       1,0.02279,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 41,     1,   ACY,       1,0.01830,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 42,     1,   ACY,       1,0.01700,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 43,     1,   ACY,       1,0.01308,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 44,     1,   ACY,       1,0.01015,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 45,     1,   ACY,       1,0.00854,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 46,     1,   ACY,       1,0.00696,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 47,     1,   ACY,       1,0.00583,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 48,     1,   ACY,       1,0.00478,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 49,     1,   ACY,       1,0.00370,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 50,     1,   ACY,       1,0.00323,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 51,     1,   ACY,       1,0.00227,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1977, 1977, 52,     1,   ACY,       1,0.00218,        RE,  estimate,    USA_51,   .
