United States, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 17/04/2019
Year   Age   Cohort      ASFR
1963   14     1948    0.00537
1963   15     1948    0.01049
1963   15     1947    0.01412
1963   16     1947    0.02858
1963   16     1946    0.03834
1963   17     1946    0.06438
1963   17     1945    0.07964
1963   18     1945    0.10916
1963   18     1944    0.12641
1963   19     1944    0.16832
1963   19     1943    0.18529
1963   20     1943    0.20254
1963   20     1942    0.21122
1963   21     1942    0.22914
1963   21     1941    0.23483
1963   22     1941    0.24017
1963   22     1940    0.24193
1963   23     1940    0.24475
1963   23     1939    0.24269
1963   24     1939    0.23190
1963   24     1938    0.22753
1963   25     1938    0.22062
1963   25     1937    0.21571
1963   26     1937    0.20380
1963   26     1936    0.19812
1963   27     1936    0.18695
1963   27     1935    0.18157
1963   28     1935    0.17155
1963   28     1934    0.16573
1963   29     1934    0.15300
1963   29     1933    0.14685
1963   30     1933    0.13464
1963   30     1932    0.12914
1963   31     1932    0.11849
1963   31     1931    0.11482
1963   32     1931    0.11061
1963   32     1930    0.10674
1963   33     1930    0.09692
1963   33     1929    0.09191
1963   34     1929    0.08097
1963   34     1928    0.07722
1963   35     1928    0.07226
1963   35     1927    0.06881
1963   36     1927    0.06080
1963   36     1926    0.05746
1963   37     1926    0.05122
1963   37     1925    0.04877
1963   38     1925    0.04501
1963   38     1924    0.04215
1963   39     1924    0.03540
1963   39     1923    0.03241
1963   40     1923    0.02693
1963   40     1922    0.02422
1963   41     1922    0.01884
1963   41     1921    0.01712
1963   42     1921    0.01479
1963   42     1920    0.01300
1963   43     1920    0.00931
1963   43     1919    0.00763
1963   44     1919    0.00478
1963   44     1918    0.00388
1963   45     1918    0.00260
1963   45     1917    0.00208
1963   46     1917    0.00128
1963   46     1916    0.00097
1963   47     1916    0.00053
1963   47     1915    0.00038
1963   48     1915    0.00018
1963   48     1914    0.00014
1963   49     1914    0.00010
1963   49     1913    0.00007
1963   50     1913    0.00004
1963   50     1912    0.00003
1963   51     1912    0.00002
1963   51     1911    0.00002
1963   52     1911    0.00001
1963   52     1910    0.00001
1963   53     1910    0.00001
1963   53     1909    0.00001
1963   54     1909    0.00000
1963   54     1908    0.00000
1963   55+       .    0.00000
1964   12-       .    0.00000
1964   13     1951    0.00013
1964   13     1950    0.00041
1964   14     1950    0.00286
1964   14     1949    0.00550
1964   15     1949    0.01055
1964   15     1948    0.01415
1964   16     1948    0.02898
1964   16     1947    0.03847
1964   17     1947    0.05919
1964   17     1946    0.07205
1964   18     1946    0.10493
1964   18     1945    0.12272
1964   19     1945    0.15911
1964   19     1944    0.17453
1964   20     1944    0.19206
1964   20     1943    0.20028
1964   21     1943    0.21562
1964   21     1942    0.22091
1964   22     1942    0.22764
1964   22     1941    0.22955
1964   23     1941    0.23146
1964   23     1940    0.22978
1964   24     1940    0.22132
1964   24     1939    0.21746
1964   25     1939    0.21034
1964   25     1938    0.20604
1964   26     1938    0.19663
1964   26     1937    0.19152
1964   27     1937    0.18050
1964   27     1936    0.17529
1964   28     1936    0.16532
1964   28     1935    0.16034
1964   29     1935    0.15085
1964   29     1934    0.14514
1964   30     1934    0.13233
1964   30     1933    0.12622
1964   31     1933    0.11339
1964   31     1932    0.10958
1964   32     1932    0.10641
1964   32     1931    0.10295
1964   33     1931    0.09352
1964   33     1930    0.08964
1964   34     1930    0.08305
1964   34     1929    0.07890
1964   35     1929    0.06929
1964   35     1928    0.06565
1964   36     1928    0.05974
1964   36     1927    0.05674
1964   37     1927    0.05075
1964   37     1926    0.04803
1964   38     1926    0.04286
1964   38     1925    0.04031
1964   39     1925    0.03535
1964   39     1924    0.03261
1964   40     1924    0.02713
1964   40     1923    0.02417
1964   41     1923    0.01812
1964   41     1922    0.01626
1964   42     1922    0.01372
1964   42     1921    0.01215
1964   43     1921    0.00903
1964   43     1920    0.00760
1964   44     1920    0.00514
1964   44     1919    0.00409
1964   45     1919    0.00243
1964   45     1918    0.00192
1964   46     1918    0.00120
1964   46     1917    0.00092
1964   47     1917    0.00052
1964   47     1916    0.00039
1964   48     1916    0.00023
1964   48     1915    0.00017
1964   49     1915    0.00011
1964   49     1914    0.00004
1964   50     1914    0.00000
1964   50     1913    0.00000
1964   51     1913    0.00000
1964   51     1912    0.00000
1964   52     1912    0.00000
1964   52     1911    0.00000
1964   53     1911    0.00000
1964   53     1910    0.00000
1964   54     1910    0.00000
1964   54     1909    0.00000
1964   55+       .    0.00000
1965   12-       .    0.00000
1965   13     1952    0.00012
1965   13     1951    0.00038
1965   14     1951    0.00275
1965   14     1950    0.00535
1965   15     1950    0.01061
1965   15     1949    0.01432
1965   16     1949    0.02862
1965   16     1948    0.03768
1965   17     1948    0.05781
1965   17     1947    0.06958
1965   18     1947    0.09566
1965   18     1946    0.11044
1965   19     1946    0.14663
1965   19     1945    0.16076
1965   20     1945    0.17226
1965   20     1944    0.17881
1965   21     1944    0.19349
1965   21     1943    0.19822
1965   22     1943    0.20310
1965   22     1942    0.20495
1965   23     1942    0.20867
1965   23     1941    0.20725
1965   24     1941    0.19783
1965   24     1940    0.19461
1965   25     1940    0.19087
1965   25     1939    0.18717
1965   26     1939    0.17699
1965   26     1938    0.17237
1965   27     1938    0.16376
1965   27     1937    0.15903
1965   28     1937    0.14896
1965   28     1936    0.14409
1965   29     1936    0.13457
1965   29     1935    0.12985
1965   30     1935    0.12067
1965   30     1934    0.11580
1965   31     1934    0.10518
1965   31     1933    0.10145
1965   32     1933    0.09663
1965   32     1932    0.09311
1965   33     1932    0.08463
1965   33     1931    0.08100
1965   34     1931    0.07427
1965   34     1930    0.07127
1965   35     1930    0.06616
1965   35     1929    0.06270
1965   36     1929    0.05444
1965   36     1928    0.05142
1965   37     1928    0.04653
1965   37     1927    0.04423
1965   38     1927    0.04005
1965   38     1926    0.03756
1965   39     1926    0.03211
1965   39     1925    0.02971
1965   40     1925    0.02547
1965   40     1924    0.02283
1965   41     1924    0.01722
1965   41     1923    0.01534
1965   42     1923    0.01250
1965   42     1922    0.01101
1965   43     1922    0.00825
1965   43     1921    0.00695
1965   44     1921    0.00468
1965   44     1920    0.00384
1965   45     1920    0.00256
1965   45     1919    0.00198
1965   46     1919    0.00108
1965   46     1918    0.00081
1965   47     1918    0.00045
1965   47     1917    0.00034
1965   48     1917    0.00018
1965   48     1916    0.00014
1965   49     1916    0.00010
1965   49     1915    0.00004
1965   50     1915    0.00000
1965   50     1914    0.00000
1965   51     1914    0.00000
1965   51     1913    0.00000
1965   52     1913    0.00000
1965   52     1912    0.00000
1965   53     1912    0.00000
1965   53     1911    0.00000
1965   54     1911    0.00000
1965   54     1910    0.00000
1965   55+       .    0.00000
1966   12-       .    0.00000
1966   13     1953    0.00012
1966   13     1952    0.00039
1966   14     1952    0.00282
1966   14     1951    0.00546
1966   15     1951    0.01066
1966   15     1950    0.01429
1966   16     1950    0.02846
1966   16     1949    0.03736
1966   17     1949    0.05674
1966   17     1948    0.06815
1966   18     1948    0.09412
1966   18     1947    0.10786
1966   19     1947    0.13657
1966   19     1946    0.14865
1966   20     1946    0.16439
1966   20     1945    0.17110
1966   21     1945    0.18132
1966   21     1944    0.18531
1966   22     1944    0.19157
1966   22     1943    0.19346
1966   23     1943    0.19598
1966   23     1942    0.19462
1966   24     1942    0.18670
1966   24     1941    0.18331
1966   25     1941    0.17735
1966   25     1940    0.17351
1966   26     1940    0.16498
1966   26     1939    0.15987
1966   27     1939    0.14780
1966   27     1938    0.14313
1966   28     1938    0.13607
1966   28     1937    0.13166
1966   29     1937    0.12175
1966   29     1936    0.11708
1966   30     1936    0.10785
1966   30     1935    0.10375
1966   31     1935    0.09630
1966   31     1934    0.09274
1966   32     1934    0.08598
1966   32     1933    0.08265
1966   33     1933    0.07614
1966   33     1932    0.07290
1966   34     1932    0.06629
1966   34     1931    0.06357
1966   35     1931    0.05898
1966   35     1930    0.05639
1966   36     1930    0.05102
1966   36     1929    0.04810
1966   37     1929    0.04164
1966   37     1928    0.03944
1966   38     1928    0.03647
1966   38     1927    0.03419
1966   39     1927    0.02876
1966   39     1926    0.02656
1966   40     1926    0.02280
1966   40     1925    0.02059
1966   41     1925    0.01597
1966   41     1924    0.01428
1966   42     1924    0.01159
1966   42     1923    0.01017
1966   43     1923    0.00752
1966   43     1922    0.00635
1966   44     1922    0.00432
1966   44     1921    0.00356
1966   45     1921    0.00237
1966   45     1920    0.00185
1966   46     1920    0.00105
1966   46     1919    0.00079
1966   47     1919    0.00042
1966   47     1918    0.00033
1966   48     1918    0.00021
1966   48     1917    0.00014
1966   49     1917    0.00005
1966   49     1916    0.00002
1966   50     1916    0.00000
1966   50     1915    0.00000
1966   51     1915    0.00000
1966   51     1914    0.00000
1966   52     1914    0.00000
1966   52     1913    0.00000
1966   53     1913    0.00000
1966   53     1912    0.00000
1966   54     1912    0.00000
1966   54     1911    0.00000
1966   55+       .    0.00000
1967   12-       .    0.00000
1967   13     1954    0.00012
1967   13     1953    0.00040
1967   14     1953    0.00291
1967   14     1952    0.00560
1967   15     1952    0.01065
1967   15     1951    0.01419
1967   16     1951    0.02851
1967   16     1950    0.03742
1967   17     1950    0.05622
1967   17     1949    0.06703
1967   18     1949    0.09033
1967   18     1948    0.10285
1967   19     1948    0.13071
1967   19     1947    0.14152
1967   20     1947    0.15159
1967   20     1946    0.15746
1967   21     1946    0.17215
1967   21     1945    0.17660
1967   22     1945    0.17946
1967   22     1944    0.18155
1967   23     1944    0.18821
1967   23     1943    0.18765
1967   24     1943    0.17898
1967   24     1942    0.17580
1967   25     1942    0.17103
1967   25     1941    0.16749
1967   26     1941    0.15917
1967   26     1940    0.15410
1967   27     1940    0.14218
1967   27     1939    0.13694
1967   28     1939    0.12723
1967   28     1938    0.12295
1967   29     1938    0.11606
1967   29     1937    0.11110
1967   30     1937    0.09847
1967   30     1936    0.09439
1967   31     1936    0.08926
1967   31     1935    0.08622
1967   32     1935    0.07986
1967   32     1934    0.07675
1967   33     1934    0.07065
1967   33     1933    0.06751
1967   34     1933    0.06103
1967   34     1932    0.05823
1967   35     1932    0.05321
1967   35     1931    0.05074
1967   36     1931    0.04579
1967   36     1930    0.04369
1967   37     1930    0.04012
1967   37     1929    0.03786
1967   38     1929    0.03278
1967   38     1928    0.03057
1967   39     1928    0.02653
1967   39     1927    0.02445
1967   40     1927    0.02038
1967   40     1926    0.01838
1967   41     1926    0.01446
1967   41     1925    0.01301
1967   42     1925    0.01067
1967   42     1924    0.00939
1967   43     1924    0.00699
1967   43     1923    0.00587
1967   44     1923    0.00391
1967   44     1922    0.00322
1967   45     1922    0.00218
1967   45     1921    0.00170
1967   46     1921    0.00094
1967   46     1920    0.00072
1967   47     1920    0.00043
1967   47     1919    0.00032
1967   48     1919    0.00016
1967   48     1918    0.00012
1967   49     1918    0.00007
1967   49     1917    0.00003
1967   50     1917    0.00000
1967   50     1916    0.00000
1967   51     1916    0.00000
1967   51     1915    0.00000
1967   52     1915    0.00000
1967   52     1914    0.00000
1967   53     1914    0.00000
1967   53     1913    0.00000
1967   54     1913    0.00000
1967   54     1912    0.00000
1967   55+       .    0.00000
1968   12-       .    0.00014
1968   13     1955    0.00063
