"ufabb","microcode","sex","pctile","coverage_model","e0"
"RS",43019,"m",95,"full",73.26
"RS",43020,"m",5,"partial",70.36
"RS",43020,"m",10,"partial",70.46
"RS",43020,"m",25,"partial",70.62
"RS",43020,"m",50,"partial",70.79
"RS",43020,"m",75,"partial",70.96
"RS",43020,"m",90,"partial",71.12
"RS",43020,"m",95,"partial",71.2
"RS",43020,"m",5,"full",70.51
"RS",43020,"m",10,"full",70.6
"RS",43020,"m",25,"full",70.76
"RS",43020,"m",50,"full",70.93
"RS",43020,"m",75,"full",71.09
"RS",43020,"m",90,"full",71.24
"RS",43020,"m",95,"full",71.32
"RS",43021,"m",5,"partial",72.18
"RS",43021,"m",10,"partial",72.3
"RS",43021,"m",25,"partial",72.49
"RS",43021,"m",50,"partial",72.68
"RS",43021,"m",75,"partial",72.87
"RS",43021,"m",90,"partial",73.03
"RS",43021,"m",95,"partial",73.11
"RS",43021,"m",5,"full",72.48
"RS",43021,"m",10,"full",72.57
"RS",43021,"m",25,"full",72.72
"RS",43021,"m",50,"full",72.88
"RS",43021,"m",75,"full",73.05
"RS",43021,"m",90,"full",73.21
"RS",43021,"m",95,"full",73.29
"RS",43022,"m",5,"partial",69.45
"RS",43022,"m",10,"partial",69.57
"RS",43022,"m",25,"partial",69.79
"RS",43022,"m",50,"partial",70.02
"RS",43022,"m",75,"partial",70.25
"RS",43022,"m",90,"partial",70.44
"RS",43022,"m",95,"partial",70.57
"RS",43022,"m",5,"full",69.5
"RS",43022,"m",10,"full",69.64
"RS",43022,"m",25,"full",69.84
"RS",43022,"m",50,"full",70.07
"RS",43022,"m",75,"full",70.3
"RS",43022,"m",90,"full",70.48
"RS",43022,"m",95,"full",70.6
"RS",43023,"m",5,"partial",70.75
"RS",43023,"m",10,"partial",70.89
"RS",43023,"m",25,"partial",71.1
"RS",43023,"m",50,"partial",71.32
"RS",43023,"m",75,"partial",71.54
"RS",43023,"m",90,"partial",71.75
"RS",43023,"m",95,"partial",71.85
"RS",43023,"m",5,"full",71.04
"RS",43023,"m",10,"full",71.15
"RS",43023,"m",25,"full",71.36
"RS",43023,"m",50,"full",71.57
"RS",43023,"m",75,"full",71.77
"RS",43023,"m",90,"full",71.96
"RS",43023,"m",95,"full",72.06
"RS",43024,"m",5,"partial",70.83
"RS",43024,"m",10,"partial",70.93
"RS",43024,"m",25,"partial",71.11
"RS",43024,"m",50,"partial",71.3
"RS",43024,"m",75,"partial",71.49
"RS",43024,"m",90,"partial",71.64
"RS",43024,"m",95,"partial",71.73
"RS",43024,"m",5,"full",71.07
"RS",43024,"m",10,"full",71.17
"RS",43024,"m",25,"full",71.34
"RS",43024,"m",50,"full",71.52
"RS",43024,"m",75,"full",71.7
"RS",43024,"m",90,"full",71.84
"RS",43024,"m",95,"full",71.93
"RS",43025,"m",5,"partial",70.52
"RS",43025,"m",10,"partial",70.65
"RS",43025,"m",25,"partial",70.86
"RS",43025,"m",50,"partial",71.11
"RS",43025,"m",75,"partial",71.34
"RS",43025,"m",90,"partial",71.54
"RS",43025,"m",95,"partial",71.67
"RS",43025,"m",5,"full",70.56
"RS",43025,"m",10,"full",70.7
"RS",43025,"m",25,"full",70.92
"RS",43025,"m",50,"full",71.14
"RS",43025,"m",75,"full",71.36
"RS",43025,"m",90,"full",71.57
"RS",43025,"m",95,"full",71.69
"RS",43026,"m",5,"partial",69.23
"RS",43026,"m",10,"partial",69.27
"RS",43026,"m",25,"partial",69.34
"RS",43026,"m",50,"partial",69.41
"RS",43026,"m",75,"partial",69.47
"RS",43026,"m",90,"partial",69.52
"RS",43026,"m",95,"partial",69.55
"RS",43026,"m",5,"full",69.36
"RS",43026,"m",10,"full",69.38
"RS",43026,"m",25,"full",69.42
"RS",43026,"m",50,"full",69.47
"RS",43026,"m",75,"full",69.52
"RS",43026,"m",90,"full",69.57
"RS",43026,"m",95,"full",69.59
"RS",43027,"m",5,"partial",70.2
"RS",43027,"m",10,"partial",70.31
"RS",43027,"m",25,"partial",70.48
"RS",43027,"m",50,"partial",70.66
"RS",43027,"m",75,"partial",70.84
"RS",43027,"m",90,"partial",70.99
"RS",43027,"m",95,"partial",71.09
"RS",43027,"m",5,"full",70.39
"RS",43027,"m",10,"full",70.48
"RS",43027,"m",25,"full",70.62
"RS",43027,"m",50,"full",70.78
"RS",43027,"m",75,"full",70.95
"RS",43027,"m",90,"full",71.09
"RS",43027,"m",95,"full",71.18
"RS",43028,"m",5,"partial",70.98
"RS",43028,"m",10,"partial",71.12
"RS",43028,"m",25,"partial",71.36
"RS",43028,"m",50,"partial",71.62
"RS",43028,"m",75,"partial",71.87
"RS",43028,"m",90,"partial",72.11
"RS",43028,"m",95,"partial",72.25
"RS",43028,"m",5,"full",71.02
"RS",43028,"m",10,"full",71.16
"RS",43028,"m",25,"full",71.4
"RS",43028,"m",50,"full",71.67
"RS",43028,"m",75,"full",71.92
"RS",43028,"m",90,"full",72.13
"RS",43028,"m",95,"full",72.26
"RS",43029,"m",5,"partial",69.93
"RS",43029,"m",10,"partial",70.02
"RS",43029,"m",25,"partial",70.19
"RS",43029,"m",50,"partial",70.36
"RS",43029,"m",75,"partial",70.54
"RS",43029,"m",90,"partial",70.69
"RS",43029,"m",95,"partial",70.78
"RS",43029,"m",5,"full",70.09
"RS",43029,"m",10,"full",70.16
"RS",43029,"m",25,"full",70.31
"RS",43029,"m",50,"full",70.47
"RS",43029,"m",75,"full",70.63
"RS",43029,"m",90,"full",70.76
"RS",43029,"m",95,"full",70.85
"RS",43030,"m",5,"partial",71.15
"RS",43030,"m",10,"partial",71.25
"RS",43030,"m",25,"partial",71.43
"RS",43030,"m",50,"partial",71.65
"RS",43030,"m",75,"partial",71.86
"RS",43030,"m",90,"partial",72.04
"RS",43030,"m",95,"partial",72.15
"RS",43030,"m",5,"full",71.22
"RS",43030,"m",10,"full",71.31
"RS",43030,"m",25,"full",71.51
"RS",43030,"m",50,"full",71.73
"RS",43030,"m",75,"full",71.93
"RS",43030,"m",90,"full",72.11
"RS",43030,"m",95,"full",72.23
"RS",43031,"m",5,"partial",69.45
"RS",43031,"m",10,"partial",69.58
"RS",43031,"m",25,"partial",69.79
"RS",43031,"m",50,"partial",70.01
"RS",43031,"m",75,"partial",70.22
"RS",43031,"m",90,"partial",70.4
"RS",43031,"m",95,"partial",70.51
"RS",43031,"m",5,"full",69.54
"RS",43031,"m",10,"full",69.67
"RS",43031,"m",25,"full",69.86
"RS",43031,"m",50,"full",70.07
"RS",43031,"m",75,"full",70.28
"RS",43031,"m",90,"full",70.45
"RS",43031,"m",95,"full",70.55
"RS",43032,"m",5,"partial",70.38
"RS",43032,"m",10,"partial",70.51
"RS",43032,"m",25,"partial",70.75
"RS",43032,"m",50,"partial",71.01
"RS",43032,"m",75,"partial",71.28
"RS",43032,"m",90,"partial",71.5
"RS",43032,"m",95,"partial",71.64
"RS",43032,"m",5,"full",70.41
"RS",43032,"m",10,"full",70.55
"RS",43032,"m",25,"full",70.81
"RS",43032,"m",50,"full",71.06
"RS",43032,"m",75,"full",71.31
"RS",43032,"m",90,"full",71.53
"RS",43032,"m",95,"full",71.65
"RS",43033,"m",5,"partial",69.58
"RS",43033,"m",10,"partial",69.66
"RS",43033,"m",25,"partial",69.79
"RS",43033,"m",50,"partial",69.94
"RS",43033,"m",75,"partial",70.08
"RS",43033,"m",90,"partial",70.2
"RS",43033,"m",95,"partial",70.28
"RS",43033,"m",5,"full",69.69
"RS",43033,"m",10,"full",69.75
"RS",43033,"m",25,"full",69.88
"RS",43033,"m",50,"full",70.01
"RS",43033,"m",75,"full",70.14
"RS",43033,"m",90,"full",70.25
"RS",43033,"m",95,"full",70.32
"RS",43034,"m",5,"partial",70.66
"RS",43034,"m",10,"partial",70.87
"RS",43034,"m",25,"partial",71.23
"RS",43034,"m",50,"partial",71.61
"RS",43034,"m",75,"partial",71.97
"RS",43034,"m",90,"partial",72.3
"RS",43034,"m",95,"partial",72.5
"RS",43034,"m",5,"full",70.83
"RS",43034,"m",10,"full",71
"RS",43034,"m",25,"full",71.34
"RS",43034,"m",50,"full",71.72
"RS",43034,"m",75,"full",72.07
"RS",43034,"m",90,"full",72.38
"RS",43034,"m",95,"full",72.56
"RS",43035,"m",5,"partial",68.6
"RS",43035,"m",10,"partial",68.71
"RS",43035,"m",25,"partial",68.89
"RS",43035,"m",50,"partial",69.09
"RS",43035,"m",75,"partial",69.27
"RS",43035,"m",90,"partial",69.44
"RS",43035,"m",95,"partial",69.56
"RS",43035,"m",5,"full",68.74
"RS",43035,"m",10,"full",68.85
"RS",43035,"m",25,"full",69.02
"RS",43035,"m",50,"full",69.21
"RS",43035,"m",75,"full",69.38
"RS",43035,"m",90,"full",69.53
"RS",43035,"m",95,"full",69.62
"MS",50001,"m",5,"partial",68.43
"MS",50001,"m",10,"partial",68.6
"MS",50001,"m",25,"partial",68.86
"MS",50001,"m",50,"partial",69.15
"MS",50001,"m",75,"partial",69.44
"MS",50001,"m",90,"partial",69.69
"MS",50001,"m",95,"partial",69.83
"MS",50001,"m",5,"full",68.54
"MS",50001,"m",10,"full",68.7
"MS",50001,"m",25,"full",68.95
"MS",50001,"m",50,"full",69.26
"MS",50001,"m",75,"full",69.55
"MS",50001,"m",90,"full",69.79
"MS",50001,"m",95,"full",69.95
"MS",50002,"m",5,"partial",70.32
"MS",50002,"m",10,"partial",70.49
"MS",50002,"m",25,"partial",70.8
"MS",50002,"m",50,"partial",71.14
"MS",50002,"m",75,"partial",71.47
"MS",50002,"m",90,"partial",71.76
"MS",50002,"m",95,"partial",71.95
"MS",50002,"m",5,"full",70.53
"MS",50002,"m",10,"full",70.71
"MS",50002,"m",25,"full",70.98
"MS",50002,"m",50,"full",71.31
"MS",50002,"m",75,"full",71.64
"MS",50002,"m",90,"full",71.93
"MS",50002,"m",95,"full",72.09
"MS",50003,"m",5,"partial",71.28
"MS",50003,"m",10,"partial",71.46
"MS",50003,"m",25,"partial",71.73
"MS",50003,"m",50,"partial",72.03
"MS",50003,"m",75,"partial",72.33
"MS",50003,"m",90,"partial",72.6
"MS",50003,"m",95,"partial",72.77
"MS",50003,"m",5,"full",71.34
"MS",50003,"m",10,"full",71.5
"MS",50003,"m",25,"full",71.81
"MS",50003,"m",50,"full",72.11
"MS",50003,"m",75,"full",72.41
"MS",50003,"m",90,"full",72.68
"MS",50003,"m",95,"full",72.83
"MS",50004,"m",5,"partial",71.17
"MS",50004,"m",10,"partial",71.25
"MS",50004,"m",25,"partial",71.36
"MS",50004,"m",50,"partial",71.48
"MS",50004,"m",75,"partial",71.6
"MS",50004,"m",90,"partial",71.7
"MS",50004,"m",95,"partial",71.76
"MS",50004,"m",5,"full",71.3
"MS",50004,"m",10,"full",71.36
"MS",50004,"m",25,"full",71.45
"MS",50004,"m",50,"full",71.56
"MS",50004,"m",75,"full",71.68
"MS",50004,"m",90,"full",71.78
"MS",50004,"m",95,"full",71.84
"MS",50005,"m",5,"partial",70.51
"MS",50005,"m",10,"partial",70.76
"MS",50005,"m",25,"partial",71.15
"MS",50005,"m",50,"partial",71.57
"MS",50005,"m",75,"partial",72.02
"MS",50005,"m",90,"partial",72.4
"MS",50005,"m",95,"partial",72.62
"MS",50005,"m",5,"full",70.62
"MS",50005,"m",10,"full",70.85
"MS",50005,"m",25,"full",71.26
"MS",50005,"m",50,"full",71.67
"MS",50005,"m",75,"full",72.09
"MS",50005,"m",90,"full",72.46
"MS",50005,"m",95,"full",72.69
"MS",50006,"m",5,"partial",68.9
"MS",50006,"m",10,"partial",69.11
"MS",50006,"m",25,"partial",69.44
"MS",50006,"m",50,"partial",69.83
"MS",50006,"m",75,"partial",70.18
"MS",50006,"m",90,"partial",70.51
"MS",50006,"m",95,"partial",70.68
"MS",50006,"m",5,"full",68.95
"MS",50006,"m",10,"full",69.16
"MS",50006,"m",25,"full",69.48
"MS",50006,"m",50,"full",69.84
"MS",50006,"m",75,"full",70.23
"MS",50006,"m",90,"full",70.54
"MS",50006,"m",95,"full",70.74
"MS",50007,"m",5,"partial",69.3
"MS",50007,"m",10,"partial",69.46
"MS",50007,"m",25,"partial",69.7
"MS",50007,"m",50,"partial",69.95
"MS",50007,"m",75,"partial",70.21
"MS",50007,"m",90,"partial",70.46
"MS",50007,"m",95,"partial",70.61
"MS",50007,"m",5,"full",69.41
"MS",50007,"m",10,"full",69.55
"MS",50007,"m",25,"full",69.78
"MS",50007,"m",50,"full",70.04
"MS",50007,"m",75,"full",70.3
"MS",50007,"m",90,"full",70.51
"MS",50007,"m",95,"full",70.65
"MS",50008,"m",5,"partial",71.2
"MS",50008,"m",10,"partial",71.39
"MS",50008,"m",25,"partial",71.73
"MS",50008,"m",50,"partial",72.09
"MS",50008,"m",75,"partial",72.45
"MS",50008,"m",90,"partial",72.8
"MS",50008,"m",95,"partial",72.98
"MS",50008,"m",5,"full",71.26
"MS",50008,"m",10,"full",71.46
"MS",50008,"m",25,"full",71.8
"MS",50008,"m",50,"full",72.15
"MS",50008,"m",75,"full",72.5
"MS",50008,"m",90,"full",72.83
"MS",50008,"m",95,"full",73.02
"MS",50009,"m",5,"partial",70.47
"MS",50009,"m",10,"partial",70.66
"MS",50009,"m",25,"partial",70.93
"MS",50009,"m",50,"partial",71.26
"MS",50009,"m",75,"partial",71.58
"MS",50009,"m",90,"partial",71.86
"MS",50009,"m",95,"partial",72.01
"MS",50009,"m",5,"full",70.57
"MS",50009,"m",10,"full",70.75
"MS",50009,"m",25,"full",71.04
"MS",50009,"m",50,"full",71.36
"MS",50009,"m",75,"full",71.68
"MS",50009,"m",90,"full",71.99
"MS",50009,"m",95,"full",72.17
"MS",50010,"m",5,"partial",68.95
"MS",50010,"m",10,"partial",69.05
"MS",50010,"m",25,"partial",69.19
"MS",50010,"m",50,"partial",69.35
"MS",50010,"m",75,"partial",69.51
"MS",50010,"m",90,"partial",69.65
"MS",50010,"m",95,"partial",69.74
"MS",50010,"m",5,"full",69.09
"MS",50010,"m",10,"full",69.18
"MS",50010,"m",25,"full",69.31
"MS",50010,"m",50,"full",69.45
"MS",50010,"m",75,"full",69.6
"MS",50010,"m",90,"full",69.74
"MS",50010,"m",95,"full",69.83
"MS",50011,"m",5,"partial",68.44
"MS",50011,"m",10,"partial",68.55
"MS",50011,"m",25,"partial",68.77
"MS",50011,"m",50,"partial",69.02
"MS",50011,"m",75,"partial",69.24
"MS",50011,"m",90,"partial",69.45
"MS",50011,"m",95,"partial",69.58
"MS",50011,"m",5,"full",68.55
"MS",50011,"m",10,"full",68.67
"MS",50011,"m",25,"full",68.87
"MS",50011,"m",50,"full",69.12
"MS",50011,"m",75,"full",69.34
"MS",50011,"m",90,"full",69.54
"MS",50011,"m",95,"full",69.67
"MT",51001,"m",5,"partial",68.21
"MT",51001,"m",10,"partial",68.66
"MT",51001,"m",25,"partial",69.33
"MT",51001,"m",50,"partial",69.98
"MT",51001,"m",75,"partial",70.55
"MT",51001,"m",90,"partial",71.09
"MT",51001,"m",95,"partial",71.36
"MT",51001,"m",5,"full",71.69
"MT",51001,"m",10,"full",71.88
"MT",51001,"m",25,"full",72.2
"MT",51001,"m",50,"full",72.51
"MT",51001,"m",75,"full",72.85
"MT",51001,"m",90,"full",73.13
"MT",51001,"m",95,"full",73.28
"MT",51002,"m",5,"partial",69.06
"MT",51002,"m",10,"partial",69.39
"MT",51002,"m",25,"partial",69.98
"MT",51002,"m",50,"partial",70.56
"MT",51002,"m",75,"partial",71.11
"MT",51002,"m",90,"partial",71.57
"MT",51002,"m",95,"partial",71.83
"MT",51002,"m",5,"full",71.68
"MT",51002,"m",10,"full",71.87
"MT",51002,"m",25,"full",72.18
"MT",51002,"m",50,"full",72.53
"MT",51002,"m",75,"full",72.84
"MT",51002,"m",90,"full",73.12
"MT",51002,"m",95,"full",73.29
"MT",51003,"m",5,"partial",69.81
"MT",51003,"m",10,"partial",70.24
"MT",51003,"m",25,"partial",70.82
"MT",51003,"m",50,"partial",71.36
"MT",51003,"m",75,"partial",71.83
"MT",51003,"m",90,"partial",72.24
"MT",51003,"m",95,"partial",72.46
"MT",51003,"m",5,"full",72.55
"MT",51003,"m",10,"full",72.7
"MT",51003,"m",25,"full",72.96
"MT",51003,"m",50,"full",73.25
"MT",51003,"m",75,"full",73.53
"MT",51003,"m",90,"full",73.78
"MT",51003,"m",95,"full",73.91
"MT",51004,"m",5,"partial",67.09
"MT",51004,"m",10,"partial",67.41
"MT",51004,"m",25,"partial",67.92
"MT",51004,"m",50,"partial",68.49
"MT",51004,"m",75,"partial",69.03
"MT",51004,"m",90,"partial",69.51
"MT",51004,"m",95,"partial",69.74
"MT",51004,"m",5,"full",68.84
"MT",51004,"m",10,"full",69.08
"MT",51004,"m",25,"full",69.44
"MT",51004,"m",50,"full",69.81
"MT",51004,"m",75,"full",70.23
"MT",51004,"m",90,"full",70.57
"MT",51004,"m",95,"full",70.78
"MT",51005,"m",5,"partial",66.96
"MT",51005,"m",10,"partial",67.39
"MT",51005,"m",25,"partial",68.05
"MT",51005,"m",50,"partial",68.68
"MT",51005,"m",75,"partial",69.26
"MT",51005,"m",90,"partial",69.77
"MT",51005,"m",95,"partial",70.06
"MT",51005,"m",5,"full",69.81
"MT",51005,"m",10,"full",70.03
"MT",51005,"m",25,"full",70.35
"MT",51005,"m",50,"full",70.78
"MT",51005,"m",75,"full",71.16
"MT",51005,"m",90,"full",71.47
"MT",51005,"m",95,"full",71.7
"MT",51006,"m",5,"partial",68.77
"MT",51006,"m",10,"partial",69.13
"MT",51006,"m",25,"partial",69.61
"MT",51006,"m",50,"partial",70.13
"MT",51006,"m",75,"partial",70.62
"MT",51006,"m",90,"partial",71
"MT",51006,"m",95,"partial",71.25
"MT",51006,"m",5,"full",71.19
"MT",51006,"m",10,"full",71.35
"MT",51006,"m",25,"full",71.6
"MT",51006,"m",50,"full",71.88
"MT",51006,"m",75,"full",72.15
"MT",51006,"m",90,"full",72.4
"MT",51006,"m",95,"full",72.54
"MT",51007,"m",5,"partial",67.92
"MT",51007,"m",10,"partial",68.25
"MT",51007,"m",25,"partial",68.78
"MT",51007,"m",50,"partial",69.3
"MT",51007,"m",75,"partial",69.77
"MT",51007,"m",90,"partial",70.14
"MT",51007,"m",95,"partial",70.38
"MT",51007,"m",5,"full",70.17
"MT",51007,"m",10,"full",70.33
"MT",51007,"m",25,"full",70.59
"MT",51007,"m",50,"full",70.87
"MT",51007,"m",75,"full",71.15
"MT",51007,"m",90,"full",71.43
"MT",51007,"m",95,"full",71.59
"MT",51008,"m",5,"partial",66.98
"MT",51008,"m",10,"partial",67.51
"MT",51008,"m",25,"partial",68.35
"MT",51008,"m",50,"partial",69.19
"MT",51008,"m",75,"partial",69.97
"MT",51008,"m",90,"partial",70.68
"MT",51008,"m",95,"partial",71.1
"MT",51008,"m",5,"full",69.95
"MT",51008,"m",10,"full",70.29
"MT",51008,"m",25,"full",70.83
"MT",51008,"m",50,"full",71.46
"MT",51008,"m",75,"full",72.04
"MT",51008,"m",90,"full",72.56
"MT",51008,"m",95,"full",72.89
"MT",51009,"m",5,"partial",68.76
"MT",51009,"m",10,"partial",69.33
"MT",51009,"m",25,"partial",70.16
"MT",51009,"m",50,"partial",71.01
"MT",51009,"m",75,"partial",71.73
"MT",51009,"m",90,"partial",72.38
"MT",51009,"m",95,"partial",72.72
"MT",51009,"m",5,"full",74.05
"MT",51009,"m",10,"full",74.22
"MT",51009,"m",25,"full",74.52
"MT",51009,"m",50,"full",74.89
"MT",51009,"m",75,"full",75.22
"MT",51009,"m",90,"full",75.55
"MT",51009,"m",95,"full",75.74
"MT",51010,"m",5,"partial",68.79
"MT",51010,"m",10,"partial",69.23
"MT",51010,"m",25,"partial",69.94
"MT",51010,"m",50,"partial",70.67
"MT",51010,"m",75,"partial",71.29
"MT",51010,"m",90,"partial",71.86
"MT",51010,"m",95,"partial",72.24
"MT",51010,"m",5,"full",72.44
"MT",51010,"m",10,"full",72.62
"MT",51010,"m",25,"full",72.98
"MT",51010,"m",50,"full",73.37
"MT",51010,"m",75,"full",73.76
"MT",51010,"m",90,"full",74.1
"MT",51010,"m",95,"full",74.26
"MT",51011,"m",5,"partial",66.08
"MT",51011,"m",10,"partial",66.51
"MT",51011,"m",25,"partial",67.17
"MT",51011,"m",50,"partial",67.85
"MT",51011,"m",75,"partial",68.52
"MT",51011,"m",90,"partial",69.05
"MT",51011,"m",95,"partial",69.4
"MT",51011,"m",5,"full",69.01
"MT",51011,"m",10,"full",69.23
"MT",51011,"m",25,"full",69.63
"MT",51011,"m",50,"full",70.08
"MT",51011,"m",75,"full",70.52
"MT",51011,"m",90,"full",70.96
"MT",51011,"m",95,"full",71.18
"MT",51012,"m",5,"partial",67.46
"MT",51012,"m",10,"partial",67.87
"MT",51012,"m",25,"partial",68.54
"MT",51012,"m",50,"partial",69.2
"MT",51012,"m",75,"partial",69.8
"MT",51012,"m",90,"partial",70.35
"MT",51012,"m",95,"partial",70.66
"MT",51012,"m",5,"full",69.77
"MT",51012,"m",10,"full",70.01
"MT",51012,"m",25,"full",70.41
"MT",51012,"m",50,"full",70.86
"MT",51012,"m",75,"full",71.3
"MT",51012,"m",90,"full",71.71
"MT",51012,"m",95,"full",71.93
"MT",51013,"m",5,"partial",69.13
"MT",51013,"m",10,"partial",69.45
"MT",51013,"m",25,"partial",69.97
"MT",51013,"m",50,"partial",70.45
"MT",51013,"m",75,"partial",70.89
"MT",51013,"m",90,"partial",71.25
"MT",51013,"m",95,"partial",71.47
"MT",51013,"m",5,"full",71.12
"MT",51013,"m",10,"full",71.27
"MT",51013,"m",25,"full",71.54
"MT",51013,"m",50,"full",71.82
"MT",51013,"m",75,"full",72.11
"MT",51013,"m",90,"full",72.33
"MT",51013,"m",95,"full",72.49
"MT",51014,"m",5,"partial",69.41
"MT",51014,"m",10,"partial",69.78
"MT",51014,"m",25,"partial",70.36
"MT",51014,"m",50,"partial",70.93
"MT",51014,"m",75,"partial",71.41
"MT",51014,"m",90,"partial",71.83
"MT",51014,"m",95,"partial",72.08
"MT",51014,"m",5,"full",71.77
"MT",51014,"m",10,"full",71.96
"MT",51014,"m",25,"full",72.24
"MT",51014,"m",50,"full",72.56
"MT",51014,"m",75,"full",72.86
"MT",51014,"m",90,"full",73.13
"MT",51014,"m",95,"full",73.33
"MT",51015,"m",5,"partial",68.46
"MT",51015,"m",10,"partial",68.98
"MT",51015,"m",25,"partial",69.78
"MT",51015,"m",50,"partial",70.64
"MT",51015,"m",75,"partial",71.39
"MT",51015,"m",90,"partial",72.09
"MT",51015,"m",95,"partial",72.47
"MT",51015,"m",5,"full",70.82
"MT",51015,"m",10,"full",71.12
"MT",51015,"m",25,"full",71.72
"MT",51015,"m",50,"full",72.32
"MT",51015,"m",75,"full",72.93
"MT",51015,"m",90,"full",73.49
"MT",51015,"m",95,"full",73.85
"MT",51016,"m",5,"partial",70.38
"MT",51016,"m",10,"partial",70.8
"MT",51016,"m",25,"partial",71.43
"MT",51016,"m",50,"partial",72.15
"MT",51016,"m",75,"partial",72.83
"MT",51016,"m",90,"partial",73.42
"MT",51016,"m",95,"partial",73.75
"MT",51016,"m",5,"full",70.95
"MT",51016,"m",10,"full",71.33
"MT",51016,"m",25,"full",71.9
"MT",51016,"m",50,"full",72.54
"MT",51016,"m",75,"full",73.17
"MT",51016,"m",90,"full",73.69
"MT",51016,"m",95,"full",74.01
"MT",51017,"m",5,"partial",66.69
"MT",51017,"m",10,"partial",66.93
"MT",51017,"m",25,"partial",67.28
"MT",51017,"m",50,"partial",67.65
"MT",51017,"m",75,"partial",67.95
"MT",51017,"m",90,"partial",68.21
"MT",51017,"m",95,"partial",68.34
"MT",51017,"m",5,"full",68.58
"MT",51017,"m",10,"full",68.65
"MT",51017,"m",25,"full",68.76
"MT",51017,"m",50,"full",68.87
"MT",51017,"m",75,"full",69
"MT",51017,"m",90,"full",69.1
"MT",51017,"m",95,"full",69.15
"MT",51018,"m",5,"partial",68.49
"MT",51018,"m",10,"partial",68.74
"MT",51018,"m",25,"partial",69.18
"MT",51018,"m",50,"partial",69.63
"MT",51018,"m",75,"partial",70.03
"MT",51018,"m",90,"partial",70.4
"MT",51018,"m",95,"partial",70.61
"MT",51018,"m",5,"full",70.14
"MT",51018,"m",10,"full",70.31
"MT",51018,"m",25,"full",70.56
"MT",51018,"m",50,"full",70.85
"MT",51018,"m",75,"full",71.15
"MT",51018,"m",90,"full",71.4
"MT",51018,"m",95,"full",71.55
"MT",51019,"m",5,"partial",68.11
"MT",51019,"m",10,"partial",68.4
"MT",51019,"m",25,"partial",68.9
"MT",51019,"m",50,"partial",69.42
"MT",51019,"m",75,"partial",69.95
"MT",51019,"m",90,"partial",70.43
"MT",51019,"m",95,"partial",70.68
"MT",51019,"m",5,"full",69.5
"MT",51019,"m",10,"full",69.77
"MT",51019,"m",25,"full",70.14
"MT",51019,"m",50,"full",70.56
"MT",51019,"m",75,"full",70.98
"MT",51019,"m",90,"full",71.36
"MT",51019,"m",95,"full",71.57
"MT",51020,"m",5,"partial",68.06
"MT",51020,"m",10,"partial",68.47
"MT",51020,"m",25,"partial",69.13
"MT",51020,"m",50,"partial",69.77
"MT",51020,"m",75,"partial",70.4
"MT",51020,"m",90,"partial",70.92
"MT",51020,"m",95,"partial",71.2
"MT",51020,"m",5,"full",70.34
"MT",51020,"m",10,"full",70.58
"MT",51020,"m",25,"full",71.03
"MT",51020,"m",50,"full",71.46
"MT",51020,"m",75,"full",71.9
"MT",51020,"m",90,"full",72.31
"MT",51020,"m",95,"full",72.5
"MT",51021,"m",5,"partial",67.83
"MT",51021,"m",10,"partial",68.13
"MT",51021,"m",25,"partial",68.56
"MT",51021,"m",50,"partial",68.96
"MT",51021,"m",75,"partial",69.34
"MT",51021,"m",90,"partial",69.63
"MT",51021,"m",95,"partial",69.79
"MT",51021,"m",5,"full",69.75
"MT",51021,"m",10,"full",69.86
"MT",51021,"m",25,"full",70.05
"MT",51021,"m",50,"full",70.24
"MT",51021,"m",75,"full",70.44
"MT",51021,"m",90,"full",70.63
"MT",51021,"m",95,"full",70.73
"MT",51022,"m",5,"partial",67.81
"MT",51022,"m",10,"partial",68.28
"MT",51022,"m",25,"partial",68.99
"MT",51022,"m",50,"partial",69.73
"MT",51022,"m",75,"partial",70.43
"MT",51022,"m",90,"partial",71.05
